rodada,ano,civilizacao,cultura,melhor,classes,experimentos
1,70,1,Incrementalistas,0.916684,8,311
1,70,2,Evolucionistas,0.916684,6,305
1,70,3,Isolados,0.95191,5,239
1,75,0,Empiristas,0.922519,8,347
1,75,1,Incrementalistas,0.922519,8,354
1,75,2,Evolucionistas,0.922519,6,347
1,75,3,Isolados,0.85625,4,261
1,80,0,Empiristas,0.922519,8,395
1,80,1,Incrementalistas,0.931511,8,401
1,80,2,Evolucionistas,0.931511,6,395
1,80,3,Isolados,0.85625,4,284
1,85,0,Empiristas,0.933328,9,446
1,85,1,Incrementalistas,0.922519,4,452
1,85,2,Evolucionistas,0.933328,6,446
1,85,3,Isolados,0.85625,4,310
1,90,0,Empiristas,0.933328,9,503
1,90,1,Incrementalistas,0.933328,7,481
1,90,2,Evolucionistas,0.933328,6,504
1,90,3,Isolados,0.85625,5,338
1,95,0,Empiristas,0.933328,9,565
1,95,1,Incrementalistas,0.933328,7,513
1,95,2,Evolucionistas,0.933328,6,567
1,95,3,Isolados,0.906638,6,371
1,100,0,Empiristas,0.933328,9,634
1,100,1,Incrementalistas,0.933328,7,549
1,100,2,Evolucionistas,0.933328,7,637
1,100,3,Isolados,0.910264,6,435
1,105,0,Empiristas,0.933328,9,712
1,105,1,Incrementalistas,0.933328,7,589
1,105,2,Evolucionistas,0.933328,7,713
1,105,3,Isolados,0.934807,6,512
1,110,0,Empiristas,0.933328,9,795
1,110,1,Incrementalistas,0.933328,7,640
1,110,2,Evolucionistas,0.933328,7,797
1,110,3,Isolados,0.95077,6,597
1,115,0,Empiristas,0.933328,9,888
1,115,1,Incrementalistas,0.933328,7,733
1,115,2,Evolucionistas,0.933328,7,890
1,115,3,Isolados,0.956841,6,691
1,120,0,Empiristas,0.933328,10,991
1,120,1,Incrementalistas,0.933328,7,835
1,120,2,Evolucionistas,0.933328,7,994
1,120,3,Isolados,0.956841,6,794
1,125,0,Empiristas,0.933328,10,1106
1,125,1,Incrementalistas,0.933328,7,949
1,125,2,Evolucionistas,0.933328,7,1108
1,125,3,Isolados,0.960995,6,907
1,130,0,Empiristas,0.933328,10,1232
1,130,1,Incrementalistas,0.933328,7,1075
1,130,2,Evolucionistas,0.933328,7,1235
1,130,3,Isolados,0.960995,6,982
1,135,0,Empiristas,0.933328,10,1371
1,135,1,Incrementalistas,0.95077,8,1214
1,135,2,Evolucionistas,0.933328,9,1375
1,135,3,Isolados,0.960995,6,1052
1,140,0,Empiristas,0.956841,10,1526
1,140,1,Incrementalistas,0.956841,8,1368
1,140,2,Evolucionistas,0.956841,9,1527
