cenario,tempo_apos_formacao_gyr,tempo_cosmico_gyr
Rapido,1.72728,8.85508
Rapido,2.69861,8.26834
Rapido,4.42676,7.30573
Rapido,3.23867,5.75892
Rapido,1.29408,7.38954
Rapido,3.40244,15.0602
Rapido,3.4494,8.98547
Rapido,0.789215,7.08772
Rapido,1.30172,13.9724
Rapido,0.85297,11.2679
Rapido,3.73039,8.29086
Rapido,2.77963,6.08302
Rapido,2.38712,7.89571
Rapido,3.85197,10.0187
Rapido,0.898254,11.6341
Rapido,2.25528,6.92714
Rapido,2.55127,13.5702
Rapido,2.59918,8.19237
Rapido,1.33622,3.38919
Rapido,1.42314,4.40741
Rapido,3.67693,5.78316
Rapido,2.76955,5.44941
Rapido,1.94972,15.0901
Rapido,2.46487,9.93928
Rapido,2.21141,3.36169
Rapido,2.2645,6.72408
Rapido,1.09635,6.13392
Rapido,1.21207,7.6578
Rapido,2.85482,5.66985
Rapido,1.77711,6.90883
Rapido,2.67233,8.14232
Rapido,1.60683,9.64155
Rapido,1.89082,7.96068
Rapido,3.06297,10.3745
Rapido,3.24801,10.5008
Rapido,2.69568,5.15308
Rapido,1.77948,4.44295
Rapido,3.51034,9.1329
Rapido,0.634066,6.32871
Rapido,2.23262,5.68759
Rapido,2.40415,7.11274
Rapido,2.1941,6.74728
Rapido,3.43036,7.02807
Rapido,1.8375,8.19815
Rapido,3.44219,12.7609
Rapido,5.00093,9.36462
Rapido,0.991771,8.17332
Rapido,2.99136,5.37788
Rapido,2.43856,4.42309
Rapido,4.00559,7.2188
Rapido,2.51438,11.6505
Rapido,3.1366,9.26589
Rapido,2.3436,7.80611
Rapido,3.39565,6.89441
Rapido,3.14442,5.52213
Rapido,2.02708,15.6891
Rapido,3.07912,10.8218
Rapido,2.54099,7.67842
Rapido,1.25571,4.55006
Rapido,2.62214,5.91933
Rapido,0.652552,3.5204
Rapido,1.86087,4.89593
Rapido,1.4966,3.80435
Rapido,1.34482,13.4518
Rapido,1.63376,7.182
Rapido,1.28262,10.2879
Rapido,1.2482,4.35237
Rapido,1.323,8.35355
Rapido,2.49787,14.0847
Rapido,1.14072,4.68682
Rapido,1.56299,8.56028
Rapido,2.6323,7.42562
Rapido,1.04135,5.99127
Rapido,2.29038,11.455
Rapido,1.6869,3.68204
Rapido,3.64243,9.97858
Rapido,1.12682,6.19731
Rapido,0.913069,4.98311
Rapido,2.21752,5.77655
Rapido,0.93484,4.32569
Rapido,3.4306,16.2858
Rapido,1.83049,8.37283
Rapido,1.7055,5.81385
Rapido,1.59013,5.87685
Rapido,0.896781,14.0283
Rapido,1.68705,13.8708
Rapido,3.69029,7.69149
Rapido,2.14591,11.286
Rapido,2.39498,6.64642
Rapido,1.17519,2.77678
Rapido,0.698455,5.34993
Rapido,0.714552,5.81406
Rapido,2.4777,8.99244
Rapido,1.58725,4.88042
Rapido,1.1545,2.66812
Rapido,2.44745,13.3909
Rapido,3.24504,6.51405
Rapido,2.77732,8.90508
Rapido,1.88274,7.53429
Rapido,4.55758,13.5702
Rapido,1.44264,14.5062
Rapido,1.73557,3.45106
Rapido,1.36689,7.28465
Rapido,3.10865,12.0871
Rapido,2.77056,5.42069
Rapido,1.32443,6.45956
Rapido,2.42542,9.46556
Rapido,4.11445,11.44
Rapido,1.00551,5.77174
Rapido,2.02954,12.732
Rapido,1.12398,3.14678
Rapido,2.20062,5.53407
Rapido,3.38229,6.88028
Rapido,1.17639,7.4087
Rapido,1.01837,6.32906
Rapido,1.95687,11.6047
Rapido,1.09931,6.08876
Rapido,0.701959,7.32553
Rapido,1.70734,10.3052
Rapido,3.06651,7.53785
Rapido,1.92268,9.19621
Rapido,2.49365,7.74353
Rapido,0.936928,3.97875
Rapido,2.236,7.08048
Rapido,1.2512,7.31629
Rapido,2.3017,7.5307
Rapido,2.86419,7.36785
Rapido,0.781747,4.95087
Rapido,1.93976,8.43921
Rapido,1.28314,10.174
Rapido,3.76334,7.92821
Rapido,2.75732,7.3209
Rapido,2.07453,5.12962
Rapido,2.10008,9.85804
Rapido,2.71567,11.7635
Rapido,2.12774,7.20544
Rapido,0.855017,7.00103
Rapido,3.11614,5.69013
Rapido,2.33652,8.13388
Rapido,1.6476,4.33112
Rapido,2.76275,11.06
Rapido,0.69454,13.4885
Rapido,0.88384,4.22111
Rapido,1.49655,12.0459
Rapido,1.31505,4.68143
Rapido,2.58082,14.4156
Rapido,0.567344,2.89981
Rapido,0.736027,10.0983
Rapido,1.96238,4.07107
Rapido,1.16007,5.36621
Rapido,4.16372,8.48283
Rapido,2.68186,7.05725
Rapido,2.65176,7.92851
Rapido,3.62703,9.16413
Rapido,0.867408,6.04403
Rapido,2.64429,7.09619
Rapido,1.52029,6.72104
Rapido,1.11677,3.7393
Rapido,1.70577,7.06442
Rapido,1.79539,3.41362
Rapido,2.78344,9.06975
Rapido,0.715298,5.22111
Rapido,1.20641,4.70891
Rapido,1.19954,7.91705
Rapido,1.07642,12.1995
Rapido,3.93641,8.06395
Rapido,1.11935,14.4961
Rapido,2.74975,8.49774
Rapido,2.48699,8.5514
Rapido,2.49506,12.5729
Rapido,1.85484,12.477
Rapido,2.72914,5.09328
Rapido,2.20451,6.75748
Rapido,1.89354,6.54571
Rapido,2.3311,5.44835
Rapido,4.77856,16.6862
Rapido,5.56536,10.0113
Rapido,1.95814,4.74695
Rapido,0.964005,8.05283
Rapido,2.58732,5.95065
Rapido,2.99011,7.9741
Rapido,1.70931,3.87627
Rapido,0.99579,6.99788
Rapido,1.77991,5.49246
Rapido,2.82832,5.63196
Rapido,2.57022,7.60314
Rapido,1.05787,6.44613
Rapido,1.88369,6.1558
Rapido,1.81152,3.69772
Rapido,2.50819,10.6057
Rapido,4.15268,10.0709
Rapido,5.51938,13.3323
Rapido,6.72042,11.5792
Rapido,1.06224,6.33604
Rapido,1.29481,4.92846
Rapido,3.22835,11.701
Rapido,2.52528,12.279
Rapido,1.84775,10.5437
Rapido,3.88123,9.86177
Rapido,3.62688,7.29621
Rapido,1.28109,5.01151
Rapido,1.72854,2.84066
Rapido,1.77081,10.8795
Rapido,1.29824,4.62411
Rapido,3.77077,7.33044
Rapido,2.82841,8.25669
Rapido,1.08866,5.48155
Rapido,1.21351,7.90905
Rapido,2.20309,4.25684
Rapido,2.52542,6.67223
Rapido,1.9205,4.79022
Rapido,3.76646,15.8604
Rapido,1.46591,5.28249
Rapido,1.43829,10.0642
Rapido,4.74625,14.9089
Rapido,3.47782,10.2415
Rapido,1.29748,6.95774
Rapido,1.25078,5.75565
Rapido,4.58016,10.2799
Rapido,2.13318,9.58656
Rapido,1.54604,10.1888
Rapido,1.12127,5.48313
Rapido,1.31412,4.81738
Rapido,1.17441,7.14624
Rapido,2.21251,6.94164
Rapido,2.19574,4.99631
Rapido,2.68769,14.5524
Rapido,1.79141,6.2915
Rapido,2.73204,9.86997
Rapido,1.58231,5.29608
Rapido,1.98902,7.12438
Rapido,1.28343,5.6571
Rapido,2.8766,9.17786
Rapido,1.67643,5.92215
Rapido,2.43378,8.9904
Rapido,4.10241,5.98427
Rapido,2.89243,9.41051
Rapido,1.79733,4.37294
Rapido,1.35856,4.15428
Rapido,1.29884,5.96329
Rapido,2.67518,8.92712
Rapido,1.20973,5.62789
Rapido,2.14195,14.8654
Rapido,2.18046,6.75115
Rapido,1.88416,8.31161
Rapido,2.69597,7.42344
Rapido,2.02785,3.90946
Rapido,1.0891,5.27412
Rapido,1.03655,4.33443
Rapido,2.76151,12.5496
Rapido,2.26978,9.93189
Rapido,0.883573,5.73798
Rapido,2.93832,9.35249
Rapido,1.90304,6.04484
Rapido,0.851826,12.0136
Rapido,2.70835,10.4245
Rapido,1.54599,3.9946
Rapido,5.63535,8.10766
Rapido,2.4917,5.24876
Rapido,3.50275,12.0288
Rapido,2.98481,8.92373
Rapido,2.03526,14.5549
Rapido,1.3008,5.07075
Rapido,3.09405,9.11442
Rapido,1.48178,6.49668
Rapido,1.65476,6.00819
Rapido,3.19779,5.38531
Rapido,0.975328,2.38215
Rapido,1.09717,5.87078
Rapido,0.708268,10.1236
Rapido,2.64549,10.7266
Rapido,0.598923,10.8023
Rapido,5.77329,11.3294
Rapido,2.85123,7.25026
Rapido,1.47294,7.11567
Rapido,3.20847,4.66663
Rapido,2.9618,5.09265
Rapido,3.33419,8.1694
Rapido,1.67034,5.94088
Rapido,2.76788,9.1154
Rapido,2.77521,6.85458
Rapido,2.1878,9.22945
Rapido,2.23469,5.64623
Rapido,1.53173,6.55597
Rapido,1.10824,2.75338
Rapido,1.44571,10.6964
Rapido,3.05213,8.61313
Rapido,4.29358,6.59294
Rapido,3.05026,5.86509
Rapido,2.77888,7.41043
Rapido,1.61677,13.0837
Rapido,3.57186,7.8011
Rapido,0.810385,11.5217
Rapido,0.884761,12.4137
Rapido,1.05589,10.3519
Rapido,2.82428,9.46405
Rapido,1.45867,4.22574
Rapido,2.04018,6.05201
Rapido,2.55368,7.92699
Rapido,3.00779,10.6207
Rapido,1.12469,5.92364
Rapido,3.27567,14.1239
Rapido,0.571943,2.13217
Rapido,0.981948,6.4106
Rapido,1.13497,3.48962
Rapido,2.48862,14.4449
Rapido,5.09061,8.01985
Rapido,1.57825,8.4649
Rapido,1.78366,10.7194
Rapido,2.71132,5.04541
Rapido,2.59562,6.30251
Rapido,3.1851,9.74323
Rapido,5.55185,10.5038
Rapido,2.08977,9.63782
Rapido,2.56308,6.69222
Rapido,3.60027,11.337
Rapido,2.61227,9.19399
Rapido,1.72388,8.66263
Rapido,1.99515,11.104
Rapido,1.93109,7.89375
Rapido,1.58278,9.36837
Rapido,2.34935,10.1261
Rapido,0.737324,8.66314
Rapido,3.15987,6.10468
Rapido,1.69184,4.90239
Rapido,1.73414,3.67215
Rapido,2.89897,11.3433
Rapido,1.597,7.60878
Rapido,5.25695,13.8082
Rapido,0.941296,3.73356
Rapido,1.27575,8.80062
Rapido,1.69278,6.2375
Rapido,2.14877,9.65613
Rapido,1.78454,6.64166
Rapido,2.17431,7.31694
Rapido,4.1407,8.2449
Rapido,3.88607,15.294
Rapido,2.18729,7.34162
Rapido,5.07111,7.60226
Rapido,4.12522,14.3267
Rapido,1.03512,4.09869
Rapido,2.01165,4.92283
Rapido,1.32266,4.46001
Rapido,1.7073,9.39324
Rapido,2.53658,10.021
Rapido,3.1442,8.51823
Rapido,1.58036,13.688
Rapido,1.03463,10.6624
Rapido,1.03896,7.05513
Rapido,1.53352,7.2793
Rapido,0.872407,3.42187
Rapido,2.07919,12.1466
Rapido,2.49772,8.16907
Rapido,0.637588,4.12651
Rapido,1.3612,3.48551
Rapido,4.17217,16.634
Rapido,1.67755,5.38446
Rapido,3.21637,13.7373
Rapido,1.46979,9.40967
Rapido,2.30778,5.74978
Rapido,0.933246,4.55859
Rapido,0.908771,4.65539
Rapido,1.66904,13.8428
Rapido,1.95969,5.25358
Rapido,1.13933,6.86355
Rapido,1.89229,3.59637
Rapido,2.81531,8.10494
Rapido,1.9176,8.86636
Rapido,4.20245,8.97935
Rapido,1.32831,4.36724
Rapido,2.54666,7.54754
Rapido,1.26506,6.96238
Rapido,1.32606,7.52808
Rapido,3.9527,9.21428
Rapido,2.6345,9.47752
Rapido,4.71354,6.99869
Rapido,1.34012,12.1302
Rapido,3.3028,8.18551
Rapido,3.97502,7.355
Rapido,1.52509,7.16755
Rapido,2.36719,11.1175
Rapido,1.01576,11.6207
Rapido,2.89357,11.5821
Rapido,2.24505,4.85081
Rapido,2.22784,4.60472
Rapido,1.21697,11.8527
Rapido,1.04042,8.04943
Rapido,1.39481,10.0965
Rapido,2.10488,8.10463
Rapido,2.3766,7.67057
Rapido,1.85825,8.50371
Rapido,2.61855,8.60616
Rapido,1.57498,3.90869
Rapido,1.98617,4.60041
Rapido,2.18816,4.26202
Rapido,4.29814,11.0986
Rapido,2.3119,6.42912
Rapido,0.961863,5.63051
Rapido,2.4397,8.87101
Rapido,3.2411,9.744
Rapido,1.88694,8.53221
Rapido,1.65626,4.86467
Rapido,2.98592,11.4286
Rapido,1.21324,6.36599
Rapido,1.23238,12.0538
Rapido,1.74863,6.37341
Rapido,5.06065,18.7415
Rapido,1.71683,8.74153
Rapido,1.42568,10.8579
Rapido,1.84005,11.1595
Rapido,3.01598,8.0212
Rapido,1.42282,7.19571
Rapido,0.70716,7.09267
Rapido,5.66248,10.1237
Rapido,2.45886,8.15888
Rapido,3.08232,7.76278
Rapido,1.76,4.71178
Rapido,3.31304,9.27459
Rapido,1.70648,7.28674
Rapido,1.83017,8.20595
Rapido,1.32394,5.24161
Rapido,1.73138,10.1395
Rapido,0.848605,3.25106
Rapido,1.99694,6.98723
Rapido,1.46821,4.33532
Rapido,1.28945,11.4142
Rapido,1.67944,6.15878
Rapido,0.861109,5.82443
Rapido,4.01915,6.3293
Rapido,1.40528,3.42482
Rapido,0.928573,6.35095
Rapido,3.65752,13.1566
Rapido,1.89557,6.11991
Rapido,3.83081,16.1367
Rapido,1.478,3.97605
Rapido,2.82205,16.1082
Rapido,0.853185,7.39399
Rapido,1.52329,6.27687
Rapido,1.7027,12.29
Rapido,2.1309,7.32145
Rapido,3.32469,5.46959
Rapido,1.3092,4.84234
Rapido,1.7847,5.17782
Rapido,2.78729,10.6353
Rapido,2.42141,6.01017
Rapido,4.65896,6.11811
Rapido,1.43037,4.41111
Rapido,2.8413,6.88874
Rapido,1.051,6.62689
Rapido,3.43548,5.47371
Rapido,1.41728,7.34276
Rapido,1.08216,4.80243
Rapido,2.65539,7.49705
Rapido,2.16323,4.92003
Rapido,2.57388,15.4479
Rapido,1.69155,14.3961
Rapido,4.74412,7.91878
Rapido,2.88888,11.2871
Rapido,1.3783,7.91714
Rapido,1.49564,8.63033
Rapido,2.08339,7.38291
Rapido,1.80208,5.29689
Rapido,5.11331,10.8486
Rapido,1.18497,8.3897
Rapido,2.24894,5.81621
Rapido,1.56293,3.98354
Rapido,0.626798,12.9563
Rapido,1.0754,4.72854
Rapido,1.13038,7.58341
Rapido,3.35137,10.1604
Rapido,3.03479,9.51129
Rapido,2.79108,7.28956
Rapido,4.96974,9.83314
Rapido,2.01622,8.04025
Rapido,3.26491,8.28202
Rapido,2.23335,5.72866
Rapido,2.01827,5.96621
Rapido,1.26718,8.37822
Rapido,1.13523,10.227
Rapido,1.59128,5.56752
Rapido,4.3639,7.04148
Rapido,1.08699,5.98511
Rapido,2.38103,7.50353
Rapido,1.24542,5.18666
Rapido,2.18089,7.51781
Rapido,3.90551,6.60272
Rapido,1.31293,11.7483
Rapido,1.21191,10.73
Rapido,1.90636,5.04787
Rapido,1.96337,9.65205
Rapido,3.22912,5.37277
Rapido,2.16749,6.01805
Rapido,1.8841,4.73732
Rapido,2.92424,8.84379
Rapido,2.88073,16.0902
Rapido,1.68995,3.60058
Rapido,1.47775,9.51643
Rapido,0.929841,8.27901
Rapido,2.09503,8.64696
Rapido,2.95444,6.54301
Rapido,2.13692,11.7729
Rapido,1.55815,4.43604
Rapido,1.71888,14.5842
Rapido,0.943564,4.63031
Rapido,2.1062,14.5427
Rapido,1.04999,5.75538
Rapido,1.48981,13.8243
Rapido,1.03377,6.82269
Rapido,2.33224,6.44738
Rapido,1.76537,6.01117
Rapido,2.64019,6.56417
Rapido,3.16196,14.5456
Rapido,2.46232,12.8612
Rapido,2.14769,9.08356
Rapido,1.39798,11.8284
Rapido,1.44911,3.53604
Rapido,1.93965,7.8739
Rapido,1.90724,6.56471
Rapido,3.64149,13.4233
Rapido,1.80036,7.61493
Rapido,3.92707,10.1519
Rapido,1.33155,5.5708
Rapido,1.37855,8.3071
Rapido,1.98646,7.26608
Rapido,3.49738,5.35963
Rapido,1.09122,6.87038
Rapido,1.80825,4.68442
Rapido,2.72887,5.59535
Rapido,1.36173,4.82613
Rapido,1.84058,5.01927
Rapido,1.30311,11.8071
Rapido,2.16366,8.56524
Rapido,1.45234,3.33366
Rapido,2.21921,10.3803
Rapido,1.24037,7.37457
Rapido,2.03931,5.6666
Rapido,2.16421,6.86675
Rapido,1.14224,7.76986
Rapido,2.14554,9.66355
Rapido,1.66857,5.93407
Rapido,1.5792,5.91271
Rapido,2.74584,5.25763
Rapido,1.68029,7.37775
Rapido,1.84604,5.7997
Rapido,0.909901,14.077
Rapido,2.04648,10.4291
Rapido,4.42529,12.2421
Rapido,4.16445,6.8549
Rapido,1.86481,6.65463
Rapido,1.42679,6.30885
Rapido,0.540917,7.67947
Rapido,1.75624,6.06095
Rapido,2.00596,4.51837
Rapido,4.19062,9.64577
Rapido,1.18587,5.4094
Rapido,2.29109,7.34606
Rapido,1.66137,7.59502
Rapido,1.79409,6.58873
Rapido,1.37362,3.57097
Rapido,3.24053,8.77328
Rapido,2.66583,14.7314
Rapido,4.18416,17.4754
Rapido,2.06882,2.50954
Rapido,3.93805,8.92154
Rapido,1.05972,12.9576
Rapido,0.969763,9.2385
Rapido,2.76293,11.2825
Rapido,1.19039,9.91522
Rapido,2.26147,9.44754
Rapido,2.74042,7.57176
Rapido,1.37962,5.98387
Rapido,2.45203,14.4118
Rapido,2.13279,7.93844
Rapido,2.12607,6.73417
Rapido,2.60477,3.56939
Rapido,1.17295,5.74551
Rapido,1.156,9.86978
Rapido,2.0175,3.93691
Rapido,3.28059,14.2767
Rapido,2.98659,16.5663
Rapido,1.09076,5.44176
Rapido,2.20579,12.0623
Rapido,1.87211,12.0061
Rapido,2.48891,15.8858
Rapido,1.1177,13.1492
Rapido,2.28863,4.70026
Rapido,3.04464,11.965
Rapido,1.56853,11.1001
Rapido,5.85825,8.27018
Rapido,2.36131,12.6119
Rapido,2.3429,11.0312
Rapido,2.58722,9.13324
Rapido,1.10445,5.32564
Rapido,5.50386,8.31399
Rapido,1.34545,7.21059
Rapido,1.88791,7.44165
Rapido,3.11175,5.81059
Rapido,2.04785,8.06779
Rapido,3.00254,6.27053
Rapido,1.67484,9.85401
Rapido,2.39151,5.07973
Rapido,1.84982,8.06426
Rapido,3.08034,13.9635
Rapido,2.32823,7.3595
Rapido,3.0064,8.12375
Rapido,5.40047,12.996
Rapido,2.44851,8.3722
Rapido,3.81956,7.91448
Rapido,1.70933,10.2111
Rapido,1.8437,11.3601
Rapido,2.69169,6.20781
Rapido,1.99151,5.7855
Rapido,2.34469,16.1379
Rapido,2.58549,9.02056
Rapido,1.07857,8.81136
Rapido,2.35378,7.78242
Rapido,1.98375,4.28299
Rapido,3.40895,11.7635
Rapido,3.26811,7.56434
Rapido,1.18241,4.73614
Rapido,2.37967,9.37476
Rapido,3.04588,9.24064
Rapido,1.39387,10.4847
Rapido,3.93044,11.6958
Rapido,2.27822,14.1342
Rapido,1.54488,5.36917
Rapido,0.971129,3.79218
Rapido,1.57978,10.0619
Rapido,1.43198,9.94189
Rapido,1.75638,11.9036
Rapido,4.00803,6.54617
Rapido,1.73791,7.79047
Rapido,1.68967,5.34027
Rapido,3.01614,4.84371
Rapido,0.963633,6.24125
Rapido,1.19332,4.16688
Rapido,1.18999,11.6763
Rapido,2.69282,10.7122
Rapido,1.01703,4.07564
Rapido,2.20093,9.58321
Rapido,2.08389,5.36986
Rapido,2.4203,5.64809
Rapido,3.26814,6.23965
Rapido,3.09964,7.69379
Rapido,3.42577,9.67497
Rapido,3.74687,8.67308
Rapido,1.51978,7.03857
Rapido,2.11525,5.13483
Rapido,3.30953,7.47554
Rapido,2.25696,5.15798
Rapido,0.923158,3.68522
Rapido,2.83979,5.06616
Rapido,3.58384,14.7988
Rapido,4.24679,11.4287
Rapido,1.1771,9.3097
Rapido,0.977256,2.93535
Rapido,1.24296,5.97313
Rapido,2.16731,14.1694
Rapido,1.20936,12.4456
Rapido,2.37791,10.2083
Rapido,6.04291,11.6722
Rapido,2.23371,15.1627
Rapido,2.45739,5.20043
Rapido,2.09087,7.56839
Rapido,2.7888,12.5907
Rapido,1.80616,7.1521
Rapido,4.40052,10.8941
Rapido,3.13212,13.344
Rapido,2.13575,12.1191
Rapido,2.44294,9.09895
Rapido,1.2635,2.16187
Rapido,1.91066,8.8795
Rapido,3.06117,16.2317
Rapido,1.4599,5.83439
Rapido,2.24911,7.84655
Rapido,0.724882,6.959
Rapido,2.4083,7.43981
Rapido,1.91764,8.73961
Rapido,2.43087,5.1171
Rapido,1.61558,4.9443
Rapido,1.29475,8.78329
Rapido,1.50776,4.84501
Rapido,0.988765,7.26108
Rapido,1.82194,6.15671
Rapido,0.904713,9.67657
Rapido,3.86148,7.80505
Rapido,1.26177,4.42044
Rapido,2.59589,12.2514
Rapido,1.3275,7.55221
Rapido,1.51639,6.06731
Rapido,1.86029,12.9188
Rapido,1.8032,10.877
Rapido,2.67916,15.2122
Rapido,1.90289,6.50142
Rapido,2.00615,10.1424
Rapido,3.23827,11.9174
Rapido,1.92848,5.84777
Rapido,1.14528,4.12467
Rapido,2.82168,5.04481
Rapido,1.49794,4.53209
Rapido,2.61717,7.93131
Rapido,1.32379,5.90809
Rapido,1.04822,3.3247
Rapido,2.55717,4.62301
Rapido,2.27641,6.53414
Rapido,2.00827,10.4137
Rapido,3.12238,11.9385
Rapido,3.25735,5.7882
Rapido,2.38091,11.6747
Rapido,2.40225,9.72953
Rapido,1.81703,7.83443
Rapido,1.77154,5.41949
Rapido,2.16918,6.94849
Rapido,2.99174,10.3398
Rapido,3.53756,5.992
Rapido,1.16628,4.75553
Rapido,5.12368,9.1194
Rapido,3.92208,9.58082
Rapido,0.910176,14.2461
Rapido,3.3877,6.1382
Rapido,2.33745,6.98268
Rapido,2.24096,8.78418
Rapido,2.83621,11.4146
Rapido,1.50246,6.22044
Rapido,2.92531,4.79261
Rapido,1.03209,2.51925
Rapido,1.54213,4.10853
Rapido,2.24966,5.54117
Rapido,4.62124,8.36574
Rapido,2.46359,8.40798
Rapido,1.66706,8.05205
Rapido,1.73437,11.5356
Rapido,1.53038,5.47826
Rapido,1.39845,7.95961
Rapido,1.00489,12.1139
Rapido,3.60768,13.937
Rapido,4.39078,11.4269
Rapido,1.76585,5.10343
Rapido,1.13807,4.02428
Rapido,1.84208,8.91482
Rapido,3.87575,9.62157
Rapido,2.17951,6.6575
Rapido,2.13751,3.6769
Rapido,1.42018,6.03762
Rapido,7.50285,11.588
Rapido,1.28653,3.78135
Rapido,1.42828,3.61083
Rapido,1.42526,3.69605
Rapido,2.42691,14.9309
Rapido,2.16742,8.83071
Rapido,2.52406,8.92407
Rapido,2.08621,14.3243
Rapido,1.54414,8.08842
Rapido,4.01179,9.18128
Rapido,6.77034,12.0391
Rapido,1.09009,9.79896
Rapido,1.4287,12.533
Rapido,1.45964,6.80498
Rapido,0.745791,2.7231
Rapido,0.7605,12.9339
Rapido,3.2131,8.62235
Rapido,0.795261,11.2506
Rapido,0.768108,3.22079
Rapido,2.45975,10.4859
Rapido,2.45719,7.79031
Rapido,2.1255,4.99632
Rapido,3.39945,11.7456
Rapido,2.59183,9.2632
Rapido,3.29782,10.8002
Rapido,1.97412,7.99015
Rapido,3.60881,8.23728
Rapido,2.19334,10.5404
Rapido,2.91351,5.61484
Rapido,1.41494,9.10882
Rapido,3.94454,7.01872
Rapido,2.5331,8.64932
Rapido,3.79881,8.75846
Rapido,1.38066,4.43127
Rapido,1.95915,13.3137
Rapido,3.36266,9.49744
Rapido,3.29587,9.62314
Rapido,1.10311,6.31934
Rapido,1.108,6.76241
Rapido,3.08373,5.92727
Rapido,3.0253,15.3209
Rapido,0.840672,13.8072
Rapido,3.03195,12.9577
Rapido,0.736035,7.10756
Rapido,1.87927,9.2825
Rapido,3.30026,6.88644
Rapido,2.05176,6.84978
Rapido,1.01919,14.4129
Rapido,0.894019,5.18996
Rapido,1.45686,4.34442
Rapido,1.16828,5.3489
Rapido,1.67885,4.51696
Rapido,2.28426,5.06133
Rapido,2.41114,10.6118
Rapido,2.76885,6.35268
Rapido,1.62126,4.75092
Rapido,0.818989,6.53794
Rapido,3.31794,10.8767
Rapido,1.90058,7.14783
Rapido,2.14977,4.73589
Rapido,0.815259,7.48565
Rapido,5.22901,9.97607
Rapido,1.46837,13.7974
Rapido,1.17697,13.3098
Rapido,1.74337,10.5964
Rapido,4.56714,9.8157
Rapido,3.59238,11.6458
Rapido,0.861848,5.43623
Rapido,2.08433,10.8701
Rapido,2.12908,10.3608
Rapido,3.85442,9.83995
Rapido,2.82564,6.14457
Rapido,0.884186,4.59381
Rapido,1.77039,7.63592
Rapido,2.5149,12.8641
Rapido,3.37019,11.5731
Rapido,2.31971,12.8987
Rapido,2.78594,7.80643
Rapido,3.43301,8.51538
Rapido,4.65075,15.8024
Rapido,1.74429,4.56157
Rapido,1.32032,6.70743
Rapido,1.3327,5.42062
Rapido,1.48997,8.89333
Rapido,1.3341,5.01374
Rapido,3.71986,8.15204
Rapido,3.1532,5.07723
Rapido,2.4139,7.60613
Rapido,3.77232,11.4683
Rapido,2.66226,9.93807
Rapido,1.00841,7.44788
Rapido,1.24244,4.12547
Rapido,1.67123,6.29663
Rapido,1.15974,7.05198
Rapido,1.78908,10.7894
Rapido,0.946312,4.56767
Rapido,4.65394,7.99743
Rapido,3.19648,10.3648
Rapido,2.30161,6.70937
Rapido,3.00492,10.1219
Rapido,1.13958,5.67389
Rapido,1.73272,6.41111
Rapido,1.669,7.20794
Rapido,1.65315,6.67006
Rapido,2.13199,5.05875
Rapido,0.855966,6.49265
Rapido,3.50509,15.0378
Rapido,2.16305,13.9301
Rapido,0.843601,4.04118
Rapido,1.56518,11.6277
Rapido,1.07101,13.0619
Rapido,3.1408,7.81286
Rapido,2.18261,7.97261
Rapido,2.4129,11.4612
Rapido,1.79526,7.42443
Rapido,3.02502,11.367
Rapido,1.41331,5.19496
Rapido,4.11657,9.59942
Rapido,1.83885,6.76786
Rapido,2.42211,4.96394
Rapido,2.96672,7.1505
Rapido,2.03102,5.18708
Rapido,2.04066,10.2842
Rapido,2.32258,4.70727
Rapido,1.47463,7.10689
Rapido,2.23767,6.58617
Rapido,0.982184,6.14559
Rapido,3.91279,12.9117
Rapido,1.04417,3.9189
Rapido,2.93824,8.41593
Rapido,0.627064,5.30514
Rapido,6.86405,9.91799
Rapido,1.35994,9.47285
Rapido,3.12437,7.40987
Rapido,2.22947,10.6016
Rapido,1.43266,5.09921
Rapido,1.27202,6.90205
Rapido,3.0009,11.085
Rapido,2.95404,7.88946
Rapido,2.35147,7.23456
Rapido,1.18264,10.962
Rapido,1.98322,13.3895
Rapido,2.54115,4.48491
Rapido,3.11693,6.87952
Rapido,2.34194,8.00332
Rapido,2.03124,4.11377
Rapido,2.46469,7.81288
Rapido,3.61849,7.35571
Rapido,1.25914,14.5894
Rapido,1.34178,6.16624
Rapido,2.6291,14.9234
Rapido,1.66206,4.78429
Rapido,1.76651,12.4224
Rapido,1.79349,6.76634
Rapido,3.16746,16.8106
Rapido,1.01861,9.44814
Rapido,1.20245,10.0972
Rapido,1.92736,4.99646
Rapido,3.22056,6.78212
Rapido,1.78818,10.8811
Rapido,2.56483,4.18549
Rapido,2.53351,8.55935
Rapido,3.39983,8.73312
Rapido,3.19439,6.44863
Rapido,1.67954,6.95986
Rapido,3.40215,8.47165
Rapido,1.42629,10.9281
Rapido,3.57247,6.04547
Rapido,1.97411,7.34785
Rapido,2.77969,15.6624
Rapido,2.05266,8.22099
Rapido,1.69519,10.2519
Rapido,1.36502,14.4757
Rapido,0.768755,3.40178
Rapido,1.26015,6.60641
Rapido,0.906179,7.99478
Rapido,2.08656,6.64775
Rapido,2.25974,6.79753
Rapido,5.75248,14.1817
Rapido,3.00253,6.68943
Rapido,3.36721,8.04683
Rapido,2.0858,4.55118
Rapido,3.1615,7.7141
Rapido,1.36829,7.87835
Rapido,0.908064,13.0643
Rapido,3.42278,10.5122
Rapido,4.2368,16.3484
Rapido,2.85571,6.14584
Rapido,1.04301,4.29492
Rapido,3.26971,10.2999
