cenario,catalise,bioquimica,tempo_apos_formacao_gyr,tempo_cosmico_gyr,temperatura_k
Terra,fixa,Silicio/acido sulfurico,0.399794,2.64793,387.893
Terra,fixa,Silicio/acido sulfurico,0.307786,5.85675,457.436
Terra,fixa,Silicio/acido sulfurico,0.301527,6.69025,488.28
Terra,fixa,Silicio/acido sulfurico,2.79398,9.30998,325.833
Terra,fixa,Silicio/acido sulfurico,0.302679,13.9717,506.813
Terra,fixa,Silicio/acido sulfurico,0.300815,2.4346,479.783
Terra,fixa,Silicio/acido sulfurico,3.18694,4.53299,301.442
Terra,fixa,Silicio/acido sulfurico,0.3361,7.93877,415.886
Terra,fixa,Silicio/acido sulfurico,0.301189,3.03749,541.325
Terra,fixa,Silicio/acido sulfurico,0.908324,11.2653,354.011
Terra,fixa,Silicio/acido sulfurico,0.301142,10.1723,523.393
Terra,fixa,Silicio/acido sulfurico,0.318052,5.21284,391.749
Terra,fixa,Silicio/acido sulfurico,0.3017,4.27808,493.748
Terra,fixa,Silicio/acido sulfurico,0.486003,6.75634,363.974
Terra,fixa,Silicio/acido sulfurico,0.91494,4.83497,350.639
Terra,fixa,Silicio/acido sulfurico,0.626664,3.11737,363.19
Terra,fixa,Silicio/acido sulfurico,0.314098,11.5659,467.013
Terra,fixa,Silicio/acido sulfurico,0.722678,10.3955,358.811
Terra,fixa,Silicio/acido sulfurico,0.300759,3.01277,509.218
Terra,fixa,Silicio/acido sulfurico,0.324423,2.58101,428.181
Terra,fixa,Silicio/acido sulfurico,3.24207,9.61153,325.507
Terra,fixa,Silicio/acido sulfurico,11.0795,21.7136,351.147
Terra,fixa,Silicio/acido sulfurico,0.307806,5.67766,512.395
Terra,fixa,Silicio/acido sulfurico,0.350638,10.2518,415.788
Terra,fixa,Silicio/acido sulfurico,0.423762,8.43086,367.328
Terra,fixa,Silicio/acido sulfurico,3.501,6.64264,328.078
Terra,fixa,Silicio/acido sulfurico,0.328028,1.84536,408.38
Terra,fixa,Silicio/acido sulfurico,6.48172,9.29182,303.825
Terra,fixa,Silicio/acido sulfurico,0.302037,14.0338,510.868
Terra,fixa,Silicio/acido sulfurico,0.332125,11.8882,398.583
Terra,fixa,Silicio/acido sulfurico,0.321992,3.67662,424.567
Terra,fixa,Silicio/acido sulfurico,0.304316,4.65658,490.415
Terra,fixa,Silicio/acido sulfurico,2.5251,5.66548,316.927
Terra,fixa,Silicio/acido sulfurico,0.310992,6.5841,433.701
Terra,fixa,Silicio/acido sulfurico,0.363519,10.8801,405.281
Terra,fixa,Silicio/acido sulfurico,0.307031,5.83723,446.767
Terra,fixa,Silicio/acido sulfurico,0.30554,2.33395,435.683
Terra,fixa,Silicio/acido sulfurico,0.403173,5.08423,371.943
Terra,fixa,Silicio/acido sulfurico,0.400575,2.50036,393.971
Terra,fixa,Silicio/acido sulfurico,5.73294,8.88147,323.909
Terra,fixa,Silicio/acido sulfurico,11.3032,17.6246,315.872
Terra,fixa,Silicio/acido sulfurico,0.300089,4.37911,541.107
Terra,fixa,Silicio/acido sulfurico,0.438659,5.42847,387.163
Terra,fixa,Silicio/acido sulfurico,0.300553,4.64939,527.643
Terra,fixa,Silicio/acido sulfurico,1.62362,8.59317,342.922
Terra,fixa,Silicio/acido sulfurico,0.616276,11.1747,365.123
Terra,fixa,Silicio/acido sulfurico,0.464852,10.7967,382.57
Terra,fixa,Silicio/acido sulfurico,0.423524,11.6088,391.7
Terra,fixa,Silicio/acido sulfurico,0.351172,5.74953,385.699
Terra,fixa,Silicio/acido sulfurico,0.310549,3.87571,455.663
Terra,fixa,Silicio/acido sulfurico,4.79484,10.0212,340.548
Terra,fixa,Silicio/acido sulfurico,0.569621,12.9029,361.353
Terra,fixa,Silicio/acido sulfurico,2.24404,5.15966,336.451
Terra,fixa,Silicio/acido sulfurico,4.11632,15.7026,329.648
Terra,fixa,Silicio/acido sulfurico,1.25003,8.39705,363.289
Terra,fixa,Silicio/acido sulfurico,3.32935,7.41707,324.367
Terra,fixa,Silicio/acido sulfurico,0.300626,5.16059,542.896
Terra,fixa,Silicio/acido sulfurico,0.302312,9.21597,483.304
Terra,fixa,Silicio/acido sulfurico,0.308586,3.60559,416.045
Terra,fixa,Silicio/acido sulfurico,1.94786,6.39606,332.925
Terra,fixa,Silicio/acido sulfurico,1.42248,5.71766,341.713
Terra,fixa,Silicio/acido sulfurico,1.27238,4.4678,321.24
Terra,fixa,Silicio/acido sulfurico,1.50539,4.60369,324.78
Terra,fixa,Silicio/acido sulfurico,0.339467,10.5826,382.727
Terra,fixa,Silicio/acido sulfurico,0.541941,3.31654,360.892
Terra,fixa,Silicio/acido sulfurico,0.416567,11.3881,370.603
Terra,fixa,Silicio/acido sulfurico,10.8835,14.3735,315.271
Terra,fixa,Silicio/acido sulfurico,0.35645,5.42644,385.657
Terra,fixa,Silicio/acido sulfurico,0.323247,7.1965,417.68
Terra,fixa,Silicio/acido sulfurico,4.10091,7.99986,327.218
Terra,fixa,Silicio/acido sulfurico,0.349291,5.06188,435.511
Terra,fixa,Silicio/acido sulfurico,0.331664,6.96308,395.627
Terra,fixa,Silicio/acido sulfurico,0.30352,3.04979,485.753
Terra,fixa,Silicio/acido sulfurico,0.301181,3.71132,511.586
Terra,fixa,Silicio/acido sulfurico,0.326625,5.57647,384.777
Terra,fixa,Silicio/acido sulfurico,3.00414,11.1511,317.103
Terra,fixa,Silicio/acido sulfurico,0.309105,6.43309,456.451
Terra,fixa,Silicio/acido sulfurico,0.322987,6.80855,411.075
Terra,fixa,Silicio/acido sulfurico,0.60172,6.81695,362.031
Terra,fixa,Silicio/acido sulfurico,0.901442,13.575,346.075
Terra,fixa,Silicio/acido sulfurico,0.891378,8.91937,352.561
Terra,fixa,Silicio/acido sulfurico,0.300666,4.4305,521.201
Terra,fixa,Silicio/acido sulfurico,0.30308,4.11551,502.997
Terra,fixa,Silicio/acido sulfurico,0.429383,7.62787,400.918
Terra,fixa,Silicio/acido sulfurico,0.301577,4.7318,493.479
Terra,fixa,Silicio/acido sulfurico,0.315983,5.09836,432.505
Terra,fixa,Silicio/acido sulfurico,0.310906,9.52491,438.736
Terra,fixa,Silicio/acido sulfurico,0.360571,2.15991,408.752
Terra,fixa,Silicio/acido sulfurico,0.301109,4.93083,516.848
Terra,fixa,Silicio/acido sulfurico,0.659082,10.9624,362.963
Terra,fixa,Silicio/acido sulfurico,0.445966,2.78868,373.501
Terra,fixa,Silicio/acido sulfurico,0.345605,2.31483,435.155
Terra,fixa,Silicio/acido sulfurico,0.434349,4.95202,381.251
Terra,fixa,Silicio/acido sulfurico,0.301063,6.0069,526.992
Terra,fixa,Silicio/acido sulfurico,0.310151,6.82969,467.344
Terra,fixa,Silicio/acido sulfurico,0.301471,6.80667,525.056
Terra,fixa,Silicio/acido sulfurico,4.45145,10.3893,329.047
Terra,fixa,Silicio/acido sulfurico,0.301112,5.98558,494.823
Terra,fixa,Silicio/acido sulfurico,15.1489,21.4738,322.679
Terra,fixa,Silicio/acido sulfurico,4.2122,16.8058,318.947
Terra,fixa,Silicio/acido sulfurico,0.308079,9.22754,456.901
Terra,fixa,Silicio/acido sulfurico,0.307181,11.0671,422.174
Terra,fixa,Silicio/acido sulfurico,0.313305,3.48835,469.384
Terra,fixa,Silicio/acido sulfurico,0.580378,2.84206,371.441
Terra,fixa,Silicio/acido sulfurico,0.303277,3.03933,506.333
Terra,fixa,Silicio/acido sulfurico,0.301616,3.95772,490.966
Terra,fixa,Silicio/acido sulfurico,3.41277,7.57963,331.368
Terra,fixa,Silicio/acido sulfurico,0.314917,8.94375,448.701
Terra,fixa,Silicio/acido sulfurico,1.84071,5.52357,336.18
Terra,fixa,Silicio/acido sulfurico,0.361151,5.21826,403.701
Terra,fixa,Silicio/acido sulfurico,0.414078,4.1047,379.669
Terra,fixa,Silicio/acido sulfurico,0.573786,5.15322,381.411
Terra,fixa,Silicio/acido sulfurico,0.303106,7.12327,512.413
Terra,fixa,Silicio/acido sulfurico,0.306082,8.22218,490.092
Terra,fixa,Silicio/acido sulfurico,0.337746,7.67303,402.103
Terra,fixa,Silicio/acido sulfurico,0.810704,3.94581,346.408
Terra,fixa,Silicio/acido sulfurico,0.428545,7.72668,384.529
Terra,fixa,Silicio/acido sulfurico,0.319058,10.0859,402.677
Terra,fixa,Silicio/acido sulfurico,0.955392,6.77674,330.439
Terra,fixa,Silicio/acido sulfurico,0.317886,9.18328,437.983
Terra,fixa,Silicio/acido sulfurico,0.301767,8.41307,518.228
Terra,fixa,Silicio/acido sulfurico,0.350354,7.83634,403.342
Terra,fixa,Silicio/acido sulfurico,0.315312,8.09704,434.121
Terra,fixa,Silicio/acido sulfurico,0.301101,10.1226,534.963
Terra,fixa,Silicio/acido sulfurico,0.390787,3.99913,426.236
Terra,fixa,Silicio/acido sulfurico,0.301617,5.21229,533.728
Terra,fixa,Silicio/acido sulfurico,0.301817,5.50813,516.102
Terra,fixa,Silicio/acido sulfurico,0.300372,4.85666,543.92
Terra,fixa,Silicio/acido sulfurico,0.300751,13.0869,497.863
Terra,fixa,Silicio/acido sulfurico,0.30172,10.8419,485.651
Terra,fixa,Silicio/acido sulfurico,0.373396,2.79598,389.359
Terra,fixa,Silicio/acido sulfurico,0.619328,6.79052,382.265
Terra,fixa,Silicio/acido sulfurico,0.560747,2.81132,371.624
Terra,fixa,Silicio/acido sulfurico,4.98505,11.0215,315.697
Terra,fixa,Silicio/acido sulfurico,9.69146,14.9415,316.775
Terra,fixa,Silicio/acido sulfurico,15.002,26.7535,327.212
Terra,fixa,Silicio/acido sulfurico,0.306001,5.40169,527.525
Terra,fixa,Silicio/acido sulfurico,0.321112,7.55169,440.138
Terra,fixa,Silicio/acido sulfurico,0.329382,5.67042,418.27
Terra,fixa,Silicio/acido sulfurico,0.477173,4.57369,360.483
Terra,fixa,Silicio/acido sulfurico,0.300523,12.8974,519.598
Terra,fixa,Silicio/acido sulfurico,0.30057,3.56561,544.373
Terra,fixa,Silicio/acido sulfurico,1.78297,8.29117,348.359
Terra,fixa,Silicio/acido sulfurico,0.300962,6.7897,532.207
Terra,fixa,Silicio/acido sulfurico,0.326371,11.3166,424.585
Terra,fixa,Silicio/acido sulfurico,0.301679,8.36478,539.204
Terra,fixa,Silicio/acido sulfurico,0.483709,3.29953,381.832
Terra,fixa,Silicio/acido sulfurico,3.30105,10.5583,319.456
Terra,fixa,Silicio/acido sulfurico,0.604496,4.31378,355.772
Terra,fixa,Silicio/acido sulfurico,0.302672,4.04906,487.158
Terra,fixa,Silicio/acido sulfurico,0.319161,3.44102,437.312
Terra,fixa,Silicio/acido sulfurico,0.334585,5.25144,442.185
Terra,fixa,Silicio/acido sulfurico,1.68341,4.85905,346.737
Terra,fixa,Silicio/acido sulfurico,4.40221,6.32084,341.014
Terra,fixa,Silicio/acido sulfurico,0.301516,7.82982,503.83
Terra,fixa,Silicio/acido sulfurico,0.305875,9.09591,463.514
Terra,fixa,Silicio/acido sulfurico,0.301043,5.53701,533.287
Terra,fixa,Silicio/acido sulfurico,0.308901,4.54365,461.717
Terra,fixa,Silicio/acido sulfurico,4.08312,5.50645,316.823
Terra,fixa,Silicio/acido sulfurico,0.313376,6.90764,390.427
Terra,fixa,Silicio/acido sulfurico,0.304493,6.10756,488.092
Terra,fixa,Silicio/acido sulfurico,1.10988,4.08222,354.902
Terra,fixa,Silicio/acido sulfurico,0.302926,3.87175,498.11
Terra,fixa,Silicio/acido sulfurico,0.407211,13.3387,377.069
Terra,fixa,Silicio/acido sulfurico,1.93951,8.33108,346.186
Terra,fixa,Silicio/acido sulfurico,4.51367,8.79378,322.911
Terra,fixa,Silicio/acido sulfurico,0.431151,8.40287,384.875
Terra,fixa,Silicio/acido sulfurico,0.32802,7.93587,432.703
Terra,fixa,Silicio/acido sulfurico,0.541607,10.5957,364.829
Terra,fixa,Silicio/acido sulfurico,0.357049,12.2952,445.184
Terra,fixa,Silicio/acido sulfurico,0.617295,7.9973,351.479
Terra,fixa,Silicio/acido sulfurico,0.303546,7.00564,494.217
Terra,fixa,Silicio/acido sulfurico,3.66591,8.04322,319.511
Terra,fixa,Silicio/acido sulfurico,1.21965,6.81777,343.342
Terra,fixa,Silicio/acido sulfurico,0.489815,6.12826,362.592
Terra,fixa,Silicio/acido sulfurico,2.38044,8.55759,344.32
Terra,fixa,Silicio/acido sulfurico,0.453116,4.4875,377.317
Terra,fixa,Silicio/acido sulfurico,4.02902,5.56582,335.979
Terra,fixa,Silicio/acido sulfurico,0.793905,12.7494,354.802
Terra,fixa,Silicio/acido sulfurico,0.327374,4.82386,403.908
Terra,fixa,Silicio/acido sulfurico,0.300551,8.06297,536.451
Terra,fixa,Silicio/acido sulfurico,0.305698,10.4339,495.262
Terra,fixa,Silicio/acido sulfurico,0.302178,2.6902,528.169
Terra,fixa,Silicio/acido sulfurico,0.300523,3.02345,506.762
Terra,fixa,Silicio/acido sulfurico,0.300773,3.76217,518.042
Terra,fixa,Silicio/acido sulfurico,1.36048,3.50032,338.793
Terra,fixa,Silicio/acido sulfurico,4.92713,10.6422,314.859
Terra,fixa,Silicio/acido sulfurico,0.350051,11.3194,395.033
Terra,fixa,Silicio/acido sulfurico,0.452346,5.86711,376.34
Terra,fixa,Silicio/acido sulfurico,0.311838,3.55604,389.168
Terra,fixa,Silicio/acido sulfurico,0.484629,4.4749,359.611
Terra,fixa,Silicio/acido sulfurico,1.82659,6.48756,337.906
Terra,fixa,Silicio/acido sulfurico,0.7421,6.83797,355.547
Terra,fixa,Silicio/acido sulfurico,0.388937,4.64663,371.643
Terra,fixa,Silicio/acido sulfurico,0.309921,1.62791,466.781
Terra,fixa,Silicio/acido sulfurico,0.306374,1.17528,468.94
Terra,fixa,Silicio/acido sulfurico,0.312936,4.08071,466.417
Terra,fixa,Silicio/acido sulfurico,0.301495,6.95775,529.281
Terra,fixa,Silicio/acido sulfurico,0.301321,5.19801,506.293
Terra,fixa,Silicio/acido sulfurico,0.301144,4.08701,511.897
Terra,fixa,Silicio/acido sulfurico,0.309264,6.62504,441.178
Terra,fixa,Silicio/acido sulfurico,1.42611,12.0652,308.102
Terra,fixa,Silicio/acido sulfurico,2.15367,4.45633,371.107
Terra,fixa,Silicio/acido sulfurico,0.303616,8.71885,525.701
Terra,fixa,Silicio/acido sulfurico,0.305581,2.79355,488.423
Terra,fixa,Silicio/acido sulfurico,2.07654,6.19291,331.397
Terra,fixa,Silicio/acido sulfurico,0.31591,5.64996,444.035
Terra,fixa,Silicio/acido sulfurico,0.310398,4.94037,467.504
Terra,fixa,Silicio/acido sulfurico,0.429914,4.6178,388.783
Terra,fixa,Silicio/acido sulfurico,0.300169,7.54013,534.857
Terra,fixa,Silicio/acido sulfurico,1.74278,7.02838,355.046
Terra,fixa,Silicio/acido sulfurico,6.14898,13.5918,317.74
Terra,fixa,Silicio/acido sulfurico,2.90017,9.71555,321.215
Terra,fixa,Silicio/acido sulfurico,0.302287,7.96686,492.392
Terra,fixa,Silicio/acido sulfurico,0.542244,5.83284,371.176
Terra,fixa,Silicio/acido sulfurico,0.320951,8.2041,449.355
Terra,fixa,Silicio/acido sulfurico,0.340397,7.69086,392.66
Terra,fixa,Silicio/acido sulfurico,0.304222,6.3914,474.613
Terra,fixa,Silicio/acido sulfurico,0.467802,6.38272,353.578
Terra,fixa,Silicio/acido sulfurico,6.93202,13.5652,317.082
Terra,fixa,Silicio/acido sulfurico,0.596279,4.35946,356.167
Terra,fixa,Silicio/acido sulfurico,0.435949,3.78234,386.818
Terra,fixa,Silicio/acido sulfurico,0.598864,8.18093,376.142
Terra,fixa,Silicio/acido sulfurico,0.31921,4.95271,397.386
Terra,fixa,Silicio/acido sulfurico,0.324911,1.31464,432.415
Terra,fixa,Silicio/acido sulfurico,1.74068,5.79633,345.806
Terra,fixa,Silicio/acido sulfurico,1.72802,14.0574,351.231
Terra,fixa,Silicio/acido sulfurico,0.310916,2.16785,435.152
Terra,fixa,Silicio/acido sulfurico,0.305789,5.71578,458.934
Terra,fixa,Silicio/acido sulfurico,0.525256,9.87672,374.324
Terra,fixa,Silicio/acido sulfurico,1.68287,6.60871,331.395
Terra,fixa,Silicio/acido sulfurico,0.3227,11.0351,387.915
Terra,fixa,Silicio/acido sulfurico,0.716331,7.35713,369.765
Terra,fixa,Silicio/acido sulfurico,0.315504,2.03765,382.43
Terra,fixa,Silicio/acido sulfurico,17.0945,24.9102,321.523
Terra,fixa,Silicio/acido sulfurico,0.301312,6.77937,510.205
Terra,fixa,Silicio/acido sulfurico,0.304255,14.0551,501.502
Terra,fixa,Silicio/acido sulfurico,0.462174,5.56602,369.944
Terra,fixa,Silicio/acido sulfurico,0.319633,5.10154,433.844
Terra,fixa,Silicio/acido sulfurico,1.04982,10.8856,346.538
Terra,fixa,Silicio/acido sulfurico,0.771984,3.91656,367.193
Terra,fixa,Silicio/acido sulfurico,0.309564,13.3561,458.068
Terra,fixa,Silicio/acido sulfurico,0.366424,9.88614,420.1
Terra,fixa,Silicio/acido sulfurico,0.47091,3.88679,347.421
Terra,fixa,Silicio/acido sulfurico,0.300784,6.25401,514.076
Terra,fixa,Silicio/acido sulfurico,0.772684,4.8535,344.254
Terra,fixa,Silicio/acido sulfurico,0.306671,3.07842,480.684
Terra,fixa,Silicio/acido sulfurico,0.45567,9.99368,376.215
Terra,fixa,Silicio/acido sulfurico,0.423708,3.99495,384.69
Terra,fixa,Silicio/acido sulfurico,0.426932,13.4062,393.362
Terra,fixa,Silicio/acido sulfurico,0.300547,4.8929,530.135
Terra,fixa,Silicio/acido sulfurico,1.52318,9.80213,349.181
Terra,fixa,Silicio/acido sulfurico,3.81034,9.97027,345.509
Terra,fixa,Silicio/acido sulfurico,0.52928,3.68357,346.231
Terra,fixa,Silicio/acido sulfurico,0.539472,3.85323,370.746
Terra,fixa,Silicio/acido sulfurico,0.324394,5.99325,418.844
Terra,fixa,Silicio/acido sulfurico,0.367849,5.68342,381.651
Terra,fixa,Silicio/acido sulfurico,0.301565,9.64155,528.504
Terra,fixa,Silicio/acido sulfurico,0.309004,10.0605,449.469
Terra,fixa,Silicio/acido sulfurico,0.503474,13.5945,378.762
Terra,fixa,Silicio/acido sulfurico,0.315825,4.19425,429.639
Terra,fixa,Silicio/acido sulfurico,1.01497,4.15456,344.937
Terra,fixa,Silicio/acido sulfurico,0.301941,5.99422,529.996
Terra,fixa,Silicio/acido sulfurico,0.300285,5.91871,513.738
Terra,fixa,Silicio/acido sulfurico,0.367464,9.45814,369.822
Terra,fixa,Silicio/acido sulfurico,0.313595,8.19939,438.557
Terra,fixa,Silicio/acido sulfurico,2.11216,9.65145,325.227
Terra,fixa,Silicio/acido sulfurico,0.305751,6.98419,456.739
Terra,fixa,Silicio/acido sulfurico,0.314811,2.41142,419.582
Terra,fixa,Silicio/acido sulfurico,0.465203,5.21885,354.556
Terra,fixa,Silicio/acido sulfurico,2.32829,10.7379,339.183
Terra,fixa,Silicio/acido sulfurico,1.66297,14.2014,350.631
Terra,fixa,Silicio/acido sulfurico,0.939684,4.46871,362.942
Terra,fixa,Silicio/acido sulfurico,2.66932,14.796,318.643
Terra,fixa,Silicio/acido sulfurico,0.30059,3.42975,536.732
Terra,fixa,Silicio/acido sulfurico,0.558324,5.28193,356.134
Terra,fixa,Silicio/acido sulfurico,1.08683,5.93307,351.341
Terra,fixa,Silicio/acido sulfurico,1.03364,6.12612,343.041
Terra,fixa,Silicio/acido sulfurico,0.334912,3.2167,421.206
Terra,fixa,Silicio/acido sulfurico,0.748176,7.55157,360.22
Terra,fixa,Silicio/acido sulfurico,15.2361,18.8055,314.263
Terra,fixa,Silicio/acido sulfurico,0.303906,4.97754,474.255
Terra,fixa,Silicio/acido sulfurico,0.325086,8.95138,413.743
Terra,fixa,Silicio/acido sulfurico,0.335897,5.20554,428.519
Terra,fixa,Silicio/acido sulfurico,0.309437,5.2342,420.528
Terra,fixa,Silicio/acido sulfurico,0.309634,9.05698,458.995
Terra,fixa,Silicio/acido sulfurico,0.318456,13.9741,436.254
Terra,fixa,Silicio/acido sulfurico,0.859835,10.6763,342.061
Terra,fixa,Silicio/acido sulfurico,2.15468,8.2039,329.555
Terra,fixa,Silicio/acido sulfurico,0.312775,4.50428,452.738
Terra,fixa,Silicio/acido sulfurico,0.305414,4.27544,445.988
Terra,fixa,Silicio/acido sulfurico,0.521693,12.4504,353.787
Terra,fixa,Silicio/acido sulfurico,0.301342,5.12054,515.806
Terra,fixa,Silicio/acido sulfurico,0.301604,4.86786,500.978
Terra,fixa,Silicio/acido sulfurico,0.925146,4.56479,357.186
Terra,fixa,Silicio/acido sulfurico,0.344669,7.70271,394.027
Terra,fixa,Silicio/acido sulfurico,0.302252,10.6319,497.956
Terra,fixa,Silicio/acido sulfurico,2.46348,5.69112,332.558
Terra,fixa,Silicio/acido sulfurico,5.2244,9.89564,333.014
Terra,fixa,Silicio/acido sulfurico,7.50268,12.4851,325.947
Terra,fixa,Silicio/acido sulfurico,0.33107,3.94489,426.307
Terra,fixa,Silicio/acido sulfurico,0.385168,11.6832,409.819
Terra,fixa,Silicio/acido sulfurico,0.311104,7.95699,448.482
Terra,fixa,Silicio/acido sulfurico,0.312524,5.73395,454.286
Terra,fixa,Silicio/acido sulfurico,1.06182,11.147,348.156
Terra,fixa,Silicio/acido sulfurico,0.311007,4.60379,435.23
Terra,fixa,Silicio/acido sulfurico,3.6337,10.5655,321.607
Terra,fixa,Silicio/acido sulfurico,0.303354,5.32923,440.181
Terra,fixa,Silicio/acido sulfurico,8.50739,16.2226,302.803
Terra,fixa,Silicio/acido sulfurico,0.38395,4.6806,369.313
Terra,fixa,Silicio/acido sulfurico,6.41967,11.8151,326.069
Terra,fixa,Silicio/acido sulfurico,0.307988,2.0823,455.422
Terra,fixa,Silicio/acido sulfurico,0.311528,2.20542,428.591
Terra,fixa,Silicio/acido sulfurico,2.08275,9.31791,328.517
Terra,fixa,Silicio/acido sulfurico,0.749032,7.10928,343.067
Terra,fixa,Silicio/acido sulfurico,0.81113,4.10937,344.313
Terra,fixa,Silicio/acido sulfurico,0.307279,8.23023,451.828
Terra,fixa,Silicio/acido sulfurico,0.455294,4.04131,353.136
Terra,fixa,Silicio/acido sulfurico,0.83898,6.53559,378.614
Terra,fixa,Silicio/acido sulfurico,0.388903,7.78166,400.223
Terra,fixa,Silicio/acido sulfurico,0.308878,12.9233,444.887
Terra,fixa,Silicio/acido sulfurico,0.308044,3.45792,451.61
Terra,fixa,Silicio/acido sulfurico,0.323584,3.24154,432.515
Terra,fixa,Silicio/acido sulfurico,0.708574,6.9266,346.868
Terra,fixa,Silicio/acido sulfurico,0.318649,3.21793,430.926
Terra,fixa,Silicio/acido sulfurico,0.849679,13.4711,357.562
Terra,fixa,Silicio/acido sulfurico,0.315134,5.48394,404.132
Terra,fixa,Silicio/acido sulfurico,1.29838,4.46033,365.633
Terra,fixa,Silicio/acido sulfurico,0.300533,6.83323,520.634
Terra,fixa,Silicio/acido sulfurico,2.79779,9.97515,325.653
Terra,fixa,Silicio/acido sulfurico,2.16301,4.44282,348.335
Terra,fixa,Silicio/acido sulfurico,0.30365,4.43506,483.519
Terra,fixa,Silicio/acido sulfurico,0.406181,4.53236,397.209
Terra,fixa,Silicio/acido sulfurico,0.334839,4.00002,415.96
Terra,fixa,Silicio/acido sulfurico,12.0488,14.2617,323.371
Terra,fixa,Silicio/acido sulfurico,0.322426,9.01979,420.932
Terra,fixa,Silicio/acido sulfurico,0.301273,3.34104,514.802
Terra,fixa,Silicio/acido sulfurico,0.420662,6.17308,358.045
Terra,fixa,Silicio/acido sulfurico,0.995592,7.53772,329.251
Terra,fixa,Silicio/acido sulfurico,0.349723,2.4446,408.543
Terra,fixa,Silicio/acido sulfurico,1.7553,10.2998,329.762
Terra,fixa,Silicio/acido sulfurico,2.94838,14.9399,320.34
Terra,fixa,Silicio/acido sulfurico,0.319275,9.05674,414.741
Terra,fixa,Silicio/acido sulfurico,0.307381,13.5687,400.262
Terra,fixa,Silicio/acido sulfurico,0.306174,3.87924,466.58
Terra,fixa,Silicio/acido sulfurico,0.301603,4.50838,506.387
Terra,fixa,Silicio/acido sulfurico,1.56014,12.2577,347.391
Terra,fixa,Silicio/acido sulfurico,0.304493,6.13322,494.127
Terra,fixa,Silicio/acido sulfurico,0.30066,7.43045,541.048
Terra,fixa,Silicio/acido sulfurico,0.682963,3.95668,349.525
Terra,fixa,Silicio/acido sulfurico,2.77047,10.5872,358.17
Terra,fixa,Silicio/acido sulfurico,0.407563,9.5303,388.345
Terra,fixa,Silicio/acido sulfurico,0.31872,5.27001,439.916
Terra,fixa,Silicio/acido sulfurico,0.301667,2.42244,485.08
Terra,fixa,Silicio/acido sulfurico,1.04808,13.1491,364.593
Terra,fixa,Silicio/acido sulfurico,0.302862,2.56637,508.744
Terra,fixa,Silicio/acido sulfurico,0.457622,3.9352,367.588
Terra,fixa,Silicio/acido sulfurico,0.523236,5.52969,364.2
Terra,fixa,Silicio/acido sulfurico,13.1882,19.9688,311.485
