rodada,ano,civilizacao,cultura,classe,score,primeira_do_universo,por_contato
5,41,1,Incrementalistas,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
5,45,1,Incrementalistas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,1
5,66,3,Isolados,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
5,66,3,Isolados,"banda plana isolada [interferencia], 4 sitios",6.83964,0,0
5,67,0,Empiristas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
5,96,3,Isolados,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
5,116,3,Isolados,"banda plana isolada [desbalanco de subredes], 3 sitios",7.52496,0,0
5,117,3,Isolados,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
5,120,3,Isolados,"banda plana isolada [interferencia], 3 sitios",6.7665,0,0
5,137,2,Evolucionistas,"banda plana isolada [interferencia], 3 sitios",8.05421,0,0
5,155,2,Evolucionistas,"banda plana nao isolada [interferencia], 3 sitios",6.1379,0,1
5,169,2,Evolucionistas,"banda plana isolada [interferencia], 3 sitios",7.70127,0,0
5,169,2,Evolucionistas,"banda plana isolada [interferencia], 4 sitios",8.66121,0,1
5,187,2,Evolucionistas,"banda plana nao isolada [interferencia], 4 sitios",6.14374,0,1
5,199,0,Empiristas,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,1,0
5,209,2,Evolucionistas,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,0,1
5,262,1,Incrementalistas,"banda plana isolada [desbalanco de subredes], 3 sitios",8.54062,0,0
5,262,1,Incrementalistas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
5,263,1,Incrementalistas,"banda plana isolada [interferencia], 4 sitios",6.34643,0,0
5,270,1,Incrementalistas,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,0,1
6,0,1,Incrementalistas,"dispersiva",-0.092152,1,0
6,0,2,Evolucionistas,"dispersiva",-0.0600167,0,0
6,0,3,Isolados,"dispersiva",-0.345021,0,0
6,0,0,Empiristas,"dispersiva",-0.092152,0,1
6,8,3,Isolados,"banda plana nao isolada [interferencia], 4 sitios",6.12997,1,0
6,8,3,Isolados,"banda plana isolada [interferencia], 4 sitios",6.70187,1,0
6,24,0,Empiristas,"banda plana nao isolada [interferencia], 4 sitios",6.06209,0,0
6,24,2,Evolucionistas,"banda plana nao isolada [interferencia], 4 sitios",6.06209,0,1
6,26,2,Evolucionistas,"banda plana isolada [interferencia], 4 sitios",6.60054,0,0
6,26,1,Incrementalistas,"banda plana nao isolada [interferencia], 4 sitios",6.06209,0,1
6,27,0,Empiristas,"banda plana isolada [interferencia], 4 sitios",6.60054,0,1
6,27,1,Incrementalistas,"banda plana isolada [interferencia], 4 sitios",6.60054,0,1
6,35,0,Empiristas,"banda plana isolada [interferencia], 3 sitios",6.83789,1,0
6,38,2,Evolucionistas,"banda plana isolada [interferencia], 3 sitios",6.83789,0,1
6,39,0,Empiristas,"banda plana nao isolada [interferencia], 3 sitios",6,1,0
6,46,1,Incrementalistas,"banda plana isolada [interferencia], 3 sitios",6.83789,0,1
6,51,2,Evolucionistas,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
6,54,0,Empiristas,"banda plana isolada [desbalanco de subredes], 3 sitios",6.46029,1,0
6,54,1,Incrementalistas,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
6,57,1,Incrementalistas,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
6,62,2,Evolucionistas,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,1
6,68,1,Incrementalistas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,1,0
6,70,2,Evolucionistas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,1
6,73,0,Empiristas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
6,192,3,Isolados,"banda plana isolada [desbalanco de subredes], 3 sitios",8.18618,0,0
6,195,3,Isolados,"banda plana isolada [interferencia], 3 sitios",7.29387,0,0
6,198,3,Isolados,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
6,199,3,Isolados,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
6,218,2,Evolucionistas,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
6,218,2,Evolucionistas,"dispersiva",-0.373524,0,0
6,218,2,Evolucionistas,"banda plana isolada [interferencia], 3 sitios",7.53689,0,0
6,218,2,Evolucionistas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
6,230,2,Evolucionistas,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
6,230,2,Evolucionistas,"dispersiva",-0.374347,0,0
6,233,2,Evolucionistas,"dispersiva",-0.433416,0,0
6,233,2,Evolucionistas,"banda plana isolada [interferencia], 3 sitios",8.58807,0,0
6,238,2,Evolucionistas,"banda plana nao isolada [interferencia], 4 sitios",6.14679,0,1
6,239,2,Evolucionistas,"banda plana isolada [interferencia], 4 sitios",6.78654,0,0
6,242,0,Empiristas,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,1,0
6,243,1,Incrementalistas,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,0,1
6,252,2,Evolucionistas,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,0,1
6,254,2,Evolucionistas,"banda plana isolada [interferencia], 3 sitios",7.24179,0,0
6,255,2,Evolucionistas,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,0,1
6,257,2,Evolucionistas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
6,267,2,Evolucionistas,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
7,0,1,Incrementalistas,"dispersiva",-0.17928,1,0
7,0,3,Isolados,"dispersiva",-0.512736,0,0
7,1,0,Empiristas,"dispersiva",-0.214119,0,0
7,1,2,Evolucionistas,"dispersiva",-0.60206,0,0
7,11,3,Isolados,"banda plana nao isolada [interferencia], 3 sitios",6,1,0
7,22,3,Isolados,"banda plana isolada [interferencia], 3 sitios",6.99411,1,0
7,26,2,Evolucionistas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,1,0
7,26,1,Incrementalistas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,1
7,27,0,Empiristas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,1
7,30,1,Incrementalistas,"banda plana isolada [interferencia], 3 sitios",7.60976,0,0
7,30,2,Evolucionistas,"banda plana isolada [desbalanco de subredes], 3 sitios",7.84117,1,0
7,30,2,Evolucionistas,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
7,31,0,Empiristas,"banda plana isolada [desbalanco de subredes], 3 sitios",7.15073,0,0
7,32,1,Incrementalistas,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
7,33,0,Empiristas,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
7,35,2,Evolucionistas,"banda plana nao isolada [interferencia], 4 sitios",6,1,0
7,36,2,Evolucionistas,"banda plana isolada [interferencia], 4 sitios",6.72589,1,0
7,39,0,Empiristas,"banda plana isolada [interferencia], 3 sitios",8.54062,0,0
7,39,1,Incrementalistas,"banda plana isolada [desbalanco de subredes], 3 sitios",7.84117,0,1
7,41,2,Evolucionistas,"banda plana isolada [interferencia], 3 sitios",8.54062,0,1
7,45,1,Incrementalistas,"banda plana nao isolada [interferencia], 4 sitios",6,0,1
7,46,1,Incrementalistas,"banda plana isolada [interferencia], 4 sitios",6.70187,0,0
7,46,3,Isolados,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
7,48,0,Empiristas,"banda plana isolada [interferencia], 4 sitios",6.70187,0,1
7,57,3,Isolados,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
7,58,2,Evolucionistas,"banda plana isolada [interferencia], 4 sitios",6.92852,0,0
7,58,2,Evolucionistas,"banda plana isolada [interferencia], 3 sitios",7.0061,0,0
7,60,0,Empiristas,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
7,86,2,Evolucionistas,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
7,88,3,Isolados,"banda plana isolada [interferencia], 4 sitios",6.66117,0,0
7,98,3,Isolados,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
7,102,1,Incrementalistas,"banda plana nao isolada [interferencia], 4 sitios",6,0,1
7,112,1,Incrementalistas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,1
7,125,0,Empiristas,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
7,133,0,Empiristas,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
7,146,0,Empiristas,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
7,167,2,Evolucionistas,"dispersiva",-0.260634,0,0
7,168,2,Evolucionistas,"banda plana isolada [interferencia], 4 sitios",7.67911,0,1
