rodada,ano,civilizacao,cultura,classe,score,primeira_do_universo,por_contato
3,140,5,Silicio/acido sulfurico,"banda plana isolada [desbalanco de subredes], 3 sitios",8.54062,0,0
3,140,5,Silicio/acido sulfurico,"dispersiva",0.0505686,0,0
3,140,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",8.35617,0,0
3,154,3,Carbono/metano,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
3,156,1,Carbono/amonia,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
3,162,1,Carbono/amonia,"banda plana isolada [interferencia], 4 sitios",6.69203,0,0
3,165,5,Silicio/acido sulfurico,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
3,173,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",6.22409,0,0
3,179,3,Carbono/metano,"banda plana isolada [interferencia], 4 sitios",6.31672,0,0
3,181,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
3,195,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",6.20355,0,0
3,196,3,Carbono/metano,"banda plana nao isolada [interferencia], 4 sitios",6.0449,0,0
3,230,1,Carbono/amonia,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
3,242,3,Carbono/metano,"banda plana isolada [interferencia], 3 sitios",7.06104,0,0
3,245,2,Carbono/acido sulfurico,"dispersiva",-0.383568,0,0
3,252,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
3,255,3,Carbono/metano,"dispersiva",-0.42726,0,0
3,255,3,Carbono/metano,"banda plana isolada [interferencia], 3 sitios",6.95597,0,0
3,259,3,Carbono/metano,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
3,261,3,Carbono/metano,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
3,262,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",6.84233,0,0
3,294,3,Carbono/metano,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
3,295,3,Carbono/metano,"banda plana isolada [interferencia], 4 sitios",6.51636,0,0
4,0,0,Carbono/agua,"dispersiva",-0.510018,1,0
4,0,1,Carbono/amonia,"dispersiva",-0.108432,0,0
4,0,2,Carbono/acido sulfurico,"dispersiva",-0.0841805,0,0
4,0,4,Silicio/agua,"dispersiva",-0.408503,0,0
4,0,5,Silicio/acido sulfurico,"dispersiva",-0.224824,0,0
4,1,3,Carbono/metano,"dispersiva",-0.370577,0,0
4,5,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",6.52684,1,0
4,8,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",7.07915,1,0
4,18,5,Silicio/acido sulfurico,"banda plana nao isolada [interferencia], 4 sitios",6,1,0
4,21,5,Silicio/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,1,0
4,25,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
4,25,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",7.10521,0,0
4,25,5,Silicio/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,1,0
4,29,2,Carbono/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
4,38,2,Carbono/acido sulfurico,"banda plana isolada [desbalanco de subredes], 3 sitios",6.38124,1,0
4,39,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",6.58473,0,0
4,40,3,Carbono/metano,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
4,41,0,Carbono/agua,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
4,42,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
4,42,3,Carbono/metano,"banda plana isolada [interferencia], 4 sitios",6.48697,0,0
4,46,3,Carbono/metano,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
4,52,5,Silicio/acido sulfurico,"banda plana isolada [desbalanco de subredes], 3 sitios",7.84117,0,0
4,63,3,Carbono/metano,"banda plana isolada [interferencia], 3 sitios",6.77308,0,0
4,64,1,Carbono/amonia,"banda plana isolada [interferencia], 4 sitios",6.39359,0,0
4,64,2,Carbono/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,1,0
4,70,1,Carbono/amonia,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
4,75,1,Carbono/amonia,"banda plana isolada [interferencia], 4 sitios",7.09177,0,0
4,77,0,Carbono/agua,"banda plana isolada [interferencia], 3 sitios",8.4,0,0
4,94,4,Silicio/agua,"banda plana isolada [desbalanco de subredes], 3 sitios",7.41822,0,0
4,95,3,Carbono/metano,"banda plana isolada [desbalanco de subredes], 3 sitios",7.89055,0,0
4,96,4,Silicio/agua,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
4,97,0,Carbono/agua,"banda plana isolada [desbalanco de subredes], 3 sitios",7.84117,0,0
4,98,4,Silicio/agua,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
4,99,4,Silicio/agua,"banda plana isolada [interferencia], 3 sitios",7.48328,0,0
4,102,3,Carbono/metano,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
4,133,0,Carbono/agua,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
4,164,2,Carbono/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
4,167,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
4,169,2,Carbono/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
4,170,4,Silicio/agua,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
4,181,1,Carbono/amonia,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,0,0
4,184,4,Silicio/agua,"banda plana isolada [interferencia], 4 sitios",6.37047,0,0
4,185,1,Carbono/amonia,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
4,192,1,Carbono/amonia,"banda plana isolada [interferencia], 3 sitios",6.42612,0,0
4,197,1,Carbono/amonia,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
4,201,1,Carbono/amonia,"banda plana isolada [desbalanco de subredes], 3 sitios",8.54062,0,0
4,211,3,Carbono/metano,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
4,212,0,Carbono/agua,"banda plana isolada [interferencia], 4 sitios",7.07915,0,0
4,212,0,Carbono/agua,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
4,214,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",8.05421,0,0
4,215,3,Carbono/metano,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
4,227,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
4,267,3,Carbono/metano,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
4,275,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",8.4,0,0
4,294,3,Carbono/metano,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
4,295,1,Carbono/amonia,"banda plana isolada [desbalanco de subredes], 3 sitios",8.13028,0,0
4,295,1,Carbono/amonia,"dispersiva",-0.134601,0,0
4,295,1,Carbono/amonia,"banda plana isolada [interferencia], 3 sitios",8.33391,0,0
4,296,3,Carbono/metano,"banda plana isolada [interferencia], 4 sitios",7.46996,0,0
4,300,1,Carbono/amonia,"banda plana isolada [interferencia], 4 sitios",6.76882,0,0
5,0,0,Carbono/agua,"dispersiva",-0.508817,1,0
5,0,2,Carbono/acido sulfurico,"dispersiva",-0.139182,0,0
5,0,4,Silicio/agua,"dispersiva",-0.548856,0,0
5,1,1,Carbono/amonia,"dispersiva",-0.213102,0,0
5,1,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",6.33935,1,0
5,3,5,Silicio/acido sulfurico,"dispersiva",-4.34294e-07,0,0
5,6,3,Carbono/metano,"dispersiva",-0.0374605,0,0
